age,height,hhincome,female
64,1.8034,176.00016,0
57,1.651,176.00016,1
61,1.8542,18.0,0
63,1.524,109.236,1
64,1.6764,8.428,1
63,1.651,0.0,0
57,1.6256,30.0,1
62,1.9558,67.38346413,0
53,1.6256,67.38346413,1
61,1.778,52.872,0
62,1.778,58.2,0
64,1.6002,11.82,0
63,1.651,28.448,1
60,1.524,11.184,1
61,1.651,72.0,1
62,1.778,72.0,0
61,1.7272,9.576,1
61,1.6256,67.5,1
61,1.7018,8.393,1
65,1.6256,28.18,1
53,1.7272,124.396,1
61,1.8288,124.396,0
62,1.778,87.536,0
64,1.8288,63.24,0
64,1.6764,63.24,1
59,1.6002,300.0020446,1
64,1.7653,300.0020446,0
62,1.4986,96.696,1
63,1.7272,96.696,0
63,1.524,31.0,1
65,1.6764,26.123216,0
41,1.6002,26.123216,1
65,1.7272,81.192,0
65,1.6764,81.192,1
64,1.6637,13.168,1
60,1.8288,19.0129553,0
62,1.6764,132.599,1
62,1.7907,132.599,0
63,1.8796,43.816,0
56,1.7526,43.816,1
62,1.6002,9.43,1
65,1.8034,88.75,1
64,1.7272,36.099,1
65,1.6764,36.099,0
61,1.5748,181.06,1
60,1.778,116.812,0
62,1.8034,38.10165082,0
58,1.5748,38.10165082,1
61,1.3462,42.43,1
71,1.8288,42.43,0
61,1.8288,12.696,0
62,1.5748,107.0,1
61,1.7272,107.0,0
57,1.8034,74.416,0
63,1.7018,74.416,1
59,1.6764,71.0406,1
65,1.8288,71.0406,0
61,1.7272,153.02,0
55,1.5494,153.02,1
64,1.6002,19.716,1
61,1.7018,5.819,0
53,1.6256,2.364,1
64,1.6002,12.1,1
63,1.7526,30.804,1
59,1.4986,142.2,1
66,1.7272,142.2,0
61,1.8542,140.0,0
51,1.7272,140.0,1
63,1.7272,12.978,0
62,1.651,13.476,1
61,1.7018,106.036,0
53,1.5748,106.036,1
65,1.6637,950.622,1
64,1.7526,13.272,1
54,1.6256,45.3,1
63,1.5494,45.3,0
64,1.8034,60.0,0
63,1.7272,29.256,0
53,1.6256,29.256,1
51,1.7018,58.44,1
30,2.1082,58.44,0
64,1.778,48.924,0
64,1.6129,73.0,1
65,1.7272,73.0,0
61,1.651,22.728,0
56,1.6256,22.728,1
63,1.8542,78.566,0
58,1.7018,24.968,1
62,1.7018,24.968,0
61,1.5494,348.3922363,1
64,1.7272,113.776,0
63,1.524,113.776,1
64,1.651,20.89633418,1
62,1.6002,6.516,1
66,1.5748,6.516,0
65,1.7526,23.416,0
66,1.651,23.416,1
64,1.651,9.77,0
65,1.778,140.984,0
65,1.6256,140.984,1
63,1.7526,65.0,1
65,1.8288,65.0,0
65,1.778,950.36,0
61,1.651,165.604,1
61,1.8288,26.712,0
65,1.651,35.8,0
61,1.5494,20.0,1
60,1.7272,20.0,0
64,1.7018,43.234,0
61,1.6256,44.4,1
65,1.8034,44.4,0
59,1.8542,60.6,0
61,1.524,60.6,1
63,1.524,12.3,0
58,1.651,12.3,1
57,1.6764,100.0,1
64,1.8288,100.0,0
62,1.8288,77.06,0
59,1.6764,77.06,1
64,1.6002,31.2,1
61,1.6256,0.016,1
62,1.5748,230.4,1
64,1.7272,230.4,0
60,1.651,18.456,1
58,1.7018,10.752,0
59,1.8034,106.0,0
62,1.6002,122.75,1
62,1.8288,122.75,0
61,1.6383,53.002,1
65,1.8288,53.002,0
58,1.6764,100.12,1
65,1.6891,100.12,0
56,1.7272,130.1,1
62,1.778,130.1,0
54,1.778,223.012,1
61,1.8796,223.012,0
64,1.8288,46.0,0
64,1.69545,46.0,1
66,1.5748,51.524,1
60,1.6002,56.0004,1
61,1.7526,123.8782296,0
63,1.6002,123.8782296,1
65,1.7018,34.36642041,0
62,1.8034,12.732,0
64,1.6256,31.13,1
59,1.5494,5.0,1
64,1.5748,7.628,1
66,1.524,24.52221612,1
66,1.7272,24.52221612,0
60,1.74625,67.0,1
65,1.5748,14.172,1
62,1.7526,235.0,0
58,1.5748,235.0,1
66,1.7018,104.64,0
64,1.6256,104.64,1
55,1.7272,67.288,0
63,1.651,67.288,1
66,1.651,18.683,1
66,1.7526,25.7905598,0
55,1.651,25.7905598,1
61,1.6764,1.368,0
66,1.6002,1.368,1
64,1.9431,32.35280081,0
57,1.5748,32.35280081,1
63,1.6002,35.104,1
61,1.8034,0.0,0
62,1.778,164.5613926,1
62,1.778,22.812,0
64,1.5494,22.812,1
64,1.7272,66.2,1
65,1.8288,66.2,0
66,1.778,73.2,0
65,1.651,73.2,1
62,1.7145,37.0,1
65,1.7526,31.2,0
62,1.5748,31.2,1
63,1.6002,57.19355906,1
64,1.8542,57.19355906,0
58,1.651,82.74,1
62,1.7018,82.74,0
63,1.6256,35.0,0
60,1.524,35.0,1
65,1.4986,26.082,0
66,1.58115,26.082,1
66,1.8034,18.7,0
59,1.6256,18.7,1
61,1.6256,140.8141729,1
65,1.7018,5.0,1
66,1.8542,11.001,0
48,1.5748,11.001,1
63,1.6764,14.784,1
66,1.6764,14.784,0
58,1.6256,310.9158939,1
65,1.8288,17.908,0
63,1.7526,51.5,0
62,1.6256,139.392,1
65,1.8288,139.392,0
63,1.5748,50.004,1
65,1.8288,142.4,0
63,1.7399,142.4,1
65,1.7272,84.775,0
64,1.5494,84.775,1
62,1.7272,64.956,0
59,1.53035,64.956,1
59,1.6764,39.6,0
60,1.4986,39.6,1
61,1.7526,89.144,0
62,1.6002,89.144,1
65,1.6637,42.06,1
63,1.8542,55.22,0
63,1.7653,110.08,1
62,1.778,110.08,0
63,1.6764,10.2,0
61,1.5748,10.4,1
64,1.6764,10.4,0
63,1.651,173.02,0
64,1.651,173.02,1
57,1.7653,10.776,0
55,1.8542,16.0,0
66,1.7272,16.0,1
66,1.6764,99.636,0
64,1.6764,99.636,1
63,1.6002,71.88,1
64,1.8288,71.88,0
65,1.6256,18.576,1
62,1.5748,11.172,1
62,1.7526,20.652,0
60,1.6002,12.288,1
63,1.8288,50.0,1
60,1.8288,50.0,0
63,1.651,38.412,1
63,1.651,80.18,1
64,1.7272,80.18,0
63,1.6764,9.84,0
66,1.7018,31.81,1
53,1.7526,34.3,0
60,1.82245,34.3,1
61,1.6764,115.8,1
62,1.8542,115.8,0
63,1.651,90.0,1
63,1.8288,90.0,0
63,1.651,35.0282,1
62,1.5748,341.0,1
63,1.8288,341.0,0
62,1.8796,147.0006,0
60,1.7526,147.0006,1
63,1.6002,36.22491327,1
58,1.778,36.22491327,0
60,1.69545,102.8,1
62,1.6256,14.0,1
64,1.651,11.532,1
63,1.4986,16.788,1
64,1.7526,16.788,0
62,1.4732,52.528,1
61,1.8288,52.528,0
64,1.82245,45.876,0
60,1.5748,11.316,1
62,1.4986,136.312,1
64,1.651,136.312,0
64,1.6002,16.9688,1
65,1.6764,14.869,1
68,1.6764,14.869,0
63,1.651,5.55,0
63,1.6256,171.17,1
63,1.8796,171.17,0
65,1.7526,94.76,0
53,1.651,94.76,1
66,1.5494,31.66207808,1
65,1.524,84.575,1
61,1.5494,65.9,1
58,1.7526,63.50510526,0
60,1.8034,170.01,0
59,1.6129,170.01,1
53,1.6256,65.0,1
66,1.778,65.0,0
60,1.6256,76.35,1
60,1.6764,76.35,0
63,1.6764,25.304,1
64,1.6256,9.96,1
56,1.7018,3.142,0
63,1.7526,57.776,0
65,1.5748,37.2,1
59,1.6764,147.012,1
63,1.6002,147.012,0
61,1.5621,91.93399857,1
67,1.8542,91.93399857,0
63,1.5748,105.4089528,1
68,1.778,105.4089528,0
61,1.7272,0.0,0
63,1.6764,119.042,1
51,1.6764,18.0,1
54,1.7272,55.304,0
64,1.6002,55.304,1
63,1.8034,129.957,0
60,1.4986,129.957,1
66,1.651,66.6,1
57,1.8034,66.6,0
54,1.6256,180.2,1
61,1.8796,180.2,0
61,1.5748,8.868,1
64,1.6256,79.008,1
65,1.8034,79.008,0
64,1.5748,35.59096503,1
63,1.9558,70.0,0
62,1.7526,254.6,0
60,1.524,254.6,1
66,1.6256,8.304,0
49,1.6256,8.304,1
61,1.7526,70.67534024,0
52,1.6256,60.7,1
62,1.778,60.7,0
54,1.7526,200.12,1
60,1.7653,200.12,0
54,1.651,86.0,1
63,1.6637,86.0,0
65,1.7526,120.0,0
62,1.7272,120.0,1
65,1.778,88.388,0
64,1.6764,88.388,1
63,1.7272,21.236,0
53,1.6002,21.236,1
58,1.7272,123.4,1
61,1.8542,123.4,0
64,1.7018,11.276,1
64,1.778,87.39849097,0
63,1.778,87.39849097,1
61,1.8034,33.172,1
61,1.6764,533.0,1
64,1.7018,533.0,0
66,1.7018,11.5,1
66,1.7272,850.2,1
66,1.8034,850.2,0
60,1.7018,95.516,1
61,1.7526,95.516,0
40,1.8542,34.201,0
63,1.5494,79.25792444,1
63,1.7526,79.25792444,0
62,1.8542,174.338991,0
63,1.651,13.128,1
62,1.651,16.8,1
65,1.6764,21.996,1
66,1.7018,177.96,0
65,1.6002,177.96,1
65,1.524,14.4,1
61,1.5748,4.02,1
65,1.7526,241.5,0
61,1.8288,41.00756,0
49,1.6764,41.00756,1
55,1.4986,118.8,1
61,1.8288,118.8,0
65,1.6764,40.995,0
43,1.6764,40.995,1
65,1.651,7.8,0
66,1.7018,93.072,0
63,1.7018,93.072,1
62,1.6764,44.3,1
58,1.8034,44.3,0
61,1.6002,153.0,1
62,1.8796,153.0,0
61,1.6256,64.38,1
62,1.7272,64.38,0
62,1.6764,0.1,1
59,1.5748,83.48036,1
61,1.8288,83.48036,0
64,1.778,91.116,0
56,1.5494,91.116,1
62,1.5748,30.848,1
64,1.7272,30.848,0
64,1.6764,16.54,0
80,1.6256,6.0,1
62,1.7653,17.99991815,0
61,1.6256,38.335,1
60,1.651,11.4,0
65,1.4732,88.58,1
55,1.7018,111.246,0
62,1.5621,111.246,1
61,1.651,39.0,1
56,1.7526,39.0,0
61,1.6764,41.0,1
63,1.6764,30.0,1
66,1.5621,7.68,1
65,1.8288,120.0,0
65,1.6764,120.0,1
66,1.6256,127.772,0
58,1.6764,127.772,1
63,1.651,25.69337769,1
60,1.6256,27.62,1
63,1.6256,9.1,1
60,1.8161,11.424,0
66,1.5748,7.188,1
48,1.7272,122.0,0
40,1.6256,122.0,1
65,1.6002,84.09598851,1
63,1.8034,84.09598851,0
64,1.7018,115.9324939,0
65,1.7018,115.9324939,1
60,1.651,23.364,0
62,1.6256,49.5,1
64,1.7272,53.876,0
61,1.5875,53.876,1
63,1.778,39.54,0
60,1.651,85.0,1
65,1.8034,45.40547748,0
65,1.7272,45.40547748,1
61,1.6129,69.0,1
56,1.905,69.0,0
56,1.8288,5.428,0
50,1.5748,5.428,1
64,1.7018,12.37854521,1
60,1.7018,6.0,1
60,1.7526,53.656,0
56,1.6637,53.656,1
62,1.8542,185.0,0
56,1.7018,185.0,1
60,1.651,10.764,1
62,1.6764,100.0,1
64,1.7272,66.0,0
52,1.5748,66.0,1
65,1.6002,4.599,0
62,1.5748,25.0,1
66,1.7272,43.2,0
61,1.6002,38.5,0
52,1.6764,38.5,1
61,1.6002,23.056,1
62,1.8034,43.2,0
54,1.7272,43.2,1
55,1.6764,68.502,1
64,1.7018,59.848,1
62,1.8288,191.002,0
60,1.6764,191.002,1
65,1.7907,65.2,0
60,1.7526,65.2,1
64,1.6256,66.76276,1
64,1.8034,66.76276,0
63,1.8288,24.185,0
64,1.5494,24.185,1
62,1.6637,18.722,1
65,1.72085,147.004,1
65,1.8034,147.004,0
60,1.905,122.832,0
64,1.651,86.3982,1
64,1.6764,86.3982,0
64,1.6764,13.2,0
59,1.6002,13.2,1
62,1.6256,59.16666667,1
62,1.778,59.16666667,0
62,1.5748,459.035,1
61,2.0066,42.31954892,0
66,1.6764,42.31954892,1
66,1.524,8.496,1
66,1.7018,0.456,0
61,1.6256,71.072,1
60,1.7526,71.072,0
59,1.524,40.412,1
63,1.6637,9.948,1
62,1.8796,127.4692321,0
56,1.7018,127.4692321,1
65,1.6256,141.444,1
65,1.7526,82.24263693,0
63,1.6002,82.24263693,1
62,1.8034,72.0,0
64,1.4986,19.248,1
57,1.6256,72.0,1
64,1.5494,39.012,1
65,1.6637,18.274,1
62,1.8288,42.0,0
61,1.7018,331.432,1
64,1.6002,8.8,1
60,1.5748,13.332,1
62,1.778,13.332,0
61,1.8288,12.0,0
45,1.6764,12.0,1
57,1.6256,70.12,1
65,1.905,160.012,0
59,1.8034,160.012,1
61,1.7018,25.001,1
57,1.8796,25.001,0
64,1.5494,75.4,1
59,1.6002,114.0044,1
61,1.7526,114.0044,0
65,1.6256,19.21,0
61,1.6764,25.012,1
63,1.651,70.016,0
63,1.5748,70.016,1
53,1.651,103.0,1
62,1.7018,103.0,0
65,1.4986,0.0,1
62,1.5494,33.32,1
61,1.7145,221.303,0
59,1.6256,221.303,1
65,1.7272,15.0,0
53,1.6637,91.0,1
64,1.7018,91.0,0
65,1.7272,68.54,0
60,1.7526,66.85123609,1
64,1.6764,51.012,1
65,1.6002,1230.144,1
64,1.7272,1230.144,0
60,1.778,45.0,0
63,1.651,10.512,1
68,1.8288,10.512,0
57,1.7018,131.1153961,1
72,1.8542,131.1153961,0
66,1.7526,71.87,0
63,1.8034,162.812,0
61,1.524,162.812,1
66,1.8034,58.69583333,0
58,1.6256,58.69583333,1
62,1.6002,17.976,1
61,1.8288,640.024,0
62,1.5494,640.024,1
61,1.7526,0.0,0
60,1.7907,65.0,0
64,1.905,66.54,0
63,1.651,22.27845521,1
64,1.778,22.27845521,0
61,1.8288,24.0,0
60,1.4986,24.0,1
60,1.56845,44.0,1
58,1.778,44.0,0
62,1.7526,25.0,0
62,1.7272,25.0,1
59,1.5748,17.568,1
65,1.6764,60.538,1
58,1.778,60.538,0
62,1.8542,39.696,0
49,1.5748,39.696,1
47,1.651,40.0,1
59,1.6383,80.0,1
61,1.7018,80.0,0
59,1.6891,224.2,1
60,1.8542,224.2,0
63,1.651,101.194,1
57,1.8796,101.194,0
64,1.7018,40.048,1
65,1.651,68.961,0
64,1.7272,23.632,0
61,1.651,28.952,1
60,1.8034,28.952,0
57,1.8288,144.0,0
59,1.5875,144.0,1
62,1.8923,60.03,0
65,1.5494,39.32719211,1
61,1.5748,51.476,1
61,1.8288,51.476,0
54,1.7018,187.0,1
62,1.8542,187.0,0
64,1.7018,53.788,0
61,1.6002,53.788,1
65,1.5494,12.988,1
61,1.6764,12.738,1
60,1.778,47.37,0
59,1.6002,47.37,1
58,1.7399,80.036,1
61,1.7526,80.036,0
63,1.5494,10.38,1
64,1.5494,148.832,1
64,1.7653,148.832,0
61,1.8542,93.0006,0
60,1.6764,93.0006,1
61,1.6002,54.005,1
60,1.6764,54.005,0
58,1.651,133.012,1
60,1.7272,133.012,0
64,1.7272,197.053,0
59,1.6002,197.053,1
55,1.6002,52.762,1
62,1.6764,25.4,0
63,1.651,25.0,1
65,1.7272,11.976,1
65,1.6256,34.8,1
64,1.7526,34.8,0
65,1.7018,42.54,0
65,1.524,42.54,1
62,1.7272,42.525,0
55,1.4986,42.525,1
63,1.651,75.92,0
50,1.6256,75.92,1
62,1.8288,79.0538089,0
60,1.6256,79.0538089,1
61,1.7526,16.656,0
60,1.6891,89.916,1
62,1.7526,89.916,0
65,1.6764,17.05770741,1
66,1.7018,28.0,0
59,1.6383,35.2,1
62,1.651,35.2,0
62,1.7018,44.18,1
62,1.778,168.0,0
60,1.7272,168.0,1
63,1.8288,4.68,0
60,1.6256,6.568,1
62,1.651,25.0,1
59,1.6256,66.0,1
63,1.7526,66.0,0
63,1.7272,43.36,0
52,1.5494,43.36,1
60,1.8542,20.31,0
57,1.5748,20.31,1
65,1.778,119.9,0
63,1.651,119.9,1
60,1.6256,30.002,0
62,1.7018,0.0,1
65,1.7526,8.751,0
57,1.6256,8.751,1
60,1.7272,61.0,0
61,1.6764,61.827,1
62,1.8288,61.827,0
62,1.6002,70.0,1
64,1.6002,94.0,1
44,1.7272,94.0,0
61,1.6256,4.428,1
48,1.5748,11.436,1
62,1.6764,16.0,0
49,1.7272,16.0,1
66,1.7526,85.94,0
60,1.6002,85.94,1
62,1.905,20.3,0
64,1.3462,20.3,1
61,1.5748,91.419,1
64,1.8288,91.419,0
63,1.8034,60.462,0
65,1.8288,9.6,1
62,1.7272,9.18,0
61,1.7018,20.0,0
62,1.8288,2.268,0
64,1.651,3.0,1
65,1.7018,62.4,0
63,1.7018,62.4,1
54,1.6764,116.74,0
64,1.5748,116.74,1
64,1.8542,0.004,0
62,1.5748,46.108,1
52,1.8034,46.108,0
63,1.6764,15.252,1
66,1.6002,70.0,1
57,1.6002,70.0,0
61,1.6256,239.404,1
59,1.8034,239.404,0
61,1.7018,15.272,1
65,1.6764,15.552,1
61,1.778,141.0,0
38,1.6637,75.412,1
41,1.6764,141.0,1
64,1.7272,23.0,1
60,1.6764,245.018,0
62,1.6256,245.018,1
64,1.8288,65.024,0
63,1.651,65.024,1
64,1.8542,152.0,0
62,1.7526,32.5,0
61,1.6764,32.5,1
60,1.905,119.0,0
62,1.6256,119.0,1
64,1.6256,76.01,0
63,1.6129,76.01,1
62,1.5494,79.334,1
65,1.651,79.334,0
64,1.778,48.48,0
62,1.4732,48.48,1
58,1.778,210.012,1
65,1.6764,210.012,0
60,1.778,8.208,0
60,1.5875,8.208,1
64,1.6256,113.3922175,1
54,1.7018,26.0,1
60,1.8034,26.0,0
63,1.6002,11.808,1
59,1.6764,65.25,1
62,1.8288,55.12,0
54,1.5748,55.12,1
60,1.6764,9.96,1
64,1.651,23.21679664,1
64,1.8034,303.8006,0
64,1.6764,303.8006,1
64,1.7272,12.741,0
63,1.5494,12.741,1
65,1.8034,50.02818479,0
60,1.7272,50.02818479,1
59,1.7526,19.884,0
65,1.4224,19.884,1
60,1.4986,33.82,1
55,1.6002,33.82,0
63,1.7526,40.23,0
56,1.6764,40.23,1
66,1.7018,7.275,0
62,1.5748,7.275,1
65,1.6764,9.96,1
60,1.6256,35.436,1
63,1.6256,140.016,1
66,1.7018,140.016,0
60,1.9304,91.8,0
64,1.7526,91.8,1
62,1.7526,40.5,0
61,1.651,40.5,1
61,1.8034,92.7,0
65,1.651,92.7,1
62,1.8542,22.216,0
65,1.8288,180.68,0
61,1.68275,180.68,1
64,1.7272,0.0,0
64,1.6764,42.2,1
59,1.5494,242.7796947,1
64,1.8542,30.04,0
61,1.6764,30.04,1
66,1.8034,250.0,0
65,1.67005,250.0,1
59,1.6764,352.284,1
65,1.8796,352.284,0
64,1.7526,0.456,0
64,1.5494,65.26047617,1
62,1.905,65.26047617,0
64,1.778,126.874,0
62,1.5494,126.874,1
61,1.5494,2.268,1
61,1.7018,2.268,0
62,1.7018,20.025,1
58,1.7018,20.025,0
63,1.6256,181.0309634,1
65,1.7272,116.0,0
64,1.7272,13.2,0
65,1.8288,52.3,0
60,1.7018,52.3,1
61,1.6256,169.32,1
49,1.905,169.32,0
61,1.524,0.0,1
61,1.8288,0.0,0
62,1.6256,2.268,1
56,1.6002,111.28,1
64,1.651,111.28,0
64,1.7399,456.4158101,0
60,1.6002,456.4158101,1
63,1.4986,0.0,1
63,1.9939,12.004,0
59,1.7018,95.096,0
62,1.4986,95.096,1
62,1.778,87.4,0
40,1.5494,20.168,1
65,1.5875,13.056,1
56,1.6256,95.07,1
63,1.7526,95.07,0
60,1.5494,45.0,1
62,1.6256,45.0,0
60,1.5748,2.0,1
62,1.651,2.0,0
61,1.4986,26.13152896,1
33,1.651,0.0,0
36,1.6764,87.3,1
53,1.8288,173.2296,0
61,1.6764,173.2296,1
60,1.6256,78.03,1
54,1.7526,78.03,0
55,1.7018,23.33797996,1
52,1.7907,23.33797996,0
66,1.8034,70.164,0
57,1.8034,31.628,1
63,1.8034,31.628,0
60,1.7526,58.2,0
49,1.651,58.2,1
65,1.7272,85.86,0
62,1.6256,85.86,1
61,1.5367,20.3,1
65,1.7526,20.3,0
61,1.8796,282.0,0
59,1.6764,282.0,1
59,1.651,89.12,1
65,1.7018,89.12,0
63,1.7526,20.784,0
58,1.6764,32.69201871,0
64,1.6256,32.69201871,1
65,1.6256,49.868,1
64,1.8034,32.0,0
62,1.8034,114.0,0
58,1.651,114.0,1
64,1.7526,24.052,0
61,1.5494,24.052,1
63,1.8034,179.7266667,0
60,1.7018,179.7266667,1
63,1.7272,10.92,0
62,1.524,202.712,1
52,1.6002,190.036,1
60,1.6764,14.0,0
62,1.7018,395.02,0
60,1.7018,395.02,1
65,1.5748,63.6,1
66,1.8288,63.6,0
60,1.5494,140.0036,1
64,1.6764,140.0036,0
63,1.778,6.0,0
57,1.905,122.76,0
60,1.6764,122.76,1
63,1.524,86.0,1
61,1.7018,56.2,1
61,1.8796,56.2,0
60,1.6002,33.094,1
64,1.651,17.64,1
61,1.778,0.0,0
62,1.7145,15.0,1
55,1.524,24.55,1
61,1.651,24.55,0
60,1.8034,458.012,0
61,1.7526,115.18,0
58,1.6764,115.18,1
63,1.778,66.596,0
50,1.5748,66.596,1
62,1.778,77.0,0
62,1.8288,141.88,0
53,1.7907,141.88,1
61,1.7526,40.996,0
60,1.6002,40.996,1
63,1.5748,19.14599911,1
41,1.7018,80.05091939,0
44,1.7272,80.05091939,1
61,1.8288,1.75,0
65,1.7018,14.4,1
63,1.6764,23.0,1
64,1.6891,13.474,1
62,1.4986,10.512,1
65,1.7907,16.884,0
58,1.651,16.884,1
62,1.5494,9.6,1
62,1.53035,7.31,1
66,1.6256,10.596,1
55,1.5748,169.0,1
65,1.7653,169.0,0
65,1.6637,63.67,1
65,1.8288,63.67,0
61,1.6002,52.001,1
55,1.7018,61.8,1
63,1.778,61.8,0
55,1.6256,115.005,1
61,1.5494,3.165,1
63,1.7272,137.32004,0
58,1.5494,137.32004,1
62,1.8796,83.1,0
61,1.6129,83.1,1
63,1.7526,84.80432,0
55,1.7526,70.43808929,0
62,1.5494,70.43808929,1
60,1.7272,30.88,1
64,1.7272,30.88,0
61,1.6764,61.264,1
62,1.778,267.18,0
47,1.7272,267.18,1
65,1.651,24.00012,1
61,1.6002,2.6,1
61,1.7018,8.4,0
61,1.905,78.0,0
63,1.7272,50.2,0
60,1.524,50.2,1
64,1.6764,12.707,0
61,1.5748,12.707,1
62,1.7018,93.6,1
60,1.7018,93.6,0
56,1.778,122.72,1
61,1.7272,18.188,0
61,,18.188,1
62,1.524,117.187075,1
63,1.7272,117.187075,0
54,1.7272,190.56,0
64,1.6764,190.56,1
61,1.8034,94.4,0
50,1.6383,94.4,1
62,1.6764,9.528,1
64,1.524,0.02,1
60,1.8034,0.02,0
58,1.7526,39.408,0
58,1.5748,39.408,1
64,1.6002,15.62950989,1
59,1.651,15.62950989,0
65,1.651,12.0,1
65,1.5748,59.62658813,1
65,1.7018,105.20024,1
65,1.8288,105.20024,0
62,1.8542,17.182,0
61,1.63195,23.5,1
61,1.6129,20.796,1
61,1.7526,458.2139136,0
61,1.651,458.2139136,1
62,1.6256,0.0,1
64,1.397,50.128,1
64,1.8542,50.128,0
64,1.6764,0.0,0
55,1.6256,0.0,1
64,1.7018,28.62,1
61,1.778,28.62,0
62,1.651,15.04012,1
65,1.7272,78.498,0
61,1.6256,78.498,1
63,1.778,32.031,0
65,1.6002,32.031,1
64,1.55702,280.0,1
60,1.8542,280.0,0
63,1.7526,260.0,0
60,1.7526,260.0,1
63,1.8034,104.52,0
61,1.6002,104.52,1
61,1.5494,9.828,1
61,1.7526,20.7,0
60,1.8288,22.71294141,0
60,1.651,22.71294141,1
61,1.8034,167.0,0
65,1.8288,75.8,0
62,1.6764,75.8,1
62,1.9431,141.2,0
60,1.72085,141.2,1
64,1.6256,16.82,1
61,2.0066,15.62,0
61,1.4478,15.62,1
62,1.4732,19.14,1
50,1.8542,19.14,0
64,1.7526,81.8006,0
60,1.6002,81.8006,1
63,1.6256,12.528,1
65,1.8542,133.266,0
63,1.6002,133.266,1
63,1.7526,107.436,1
65,1.8288,107.436,0
64,1.8796,8.364,0
62,1.7018,66.728,0
65,1.6764,66.728,1
53,1.5748,130.5,1
62,1.7272,130.5,0
66,1.7272,79.8,0
60,1.6764,79.8,1
53,1.6764,29.956,1
60,1.8288,29.956,0
61,1.6256,215.012,1
65,1.6764,215.012,0
60,1.9304,97.0,0
54,1.5621,97.0,1
64,1.6764,21.64,0
65,1.8542,79.134,0
56,1.6764,79.134,1
61,1.8542,163.46156,0
62,1.6637,163.46156,1
52,1.778,217.404837,0
64,1.651,217.404837,1
61,1.5494,13.2,1
63,1.778,13.2,0
65,1.6256,125.836,1
63,1.7018,125.836,0
53,1.7526,40.0,0
65,1.5748,40.0,1
62,1.6764,62.0,1
61,1.651,20.16,1
61,1.6002,45.3844,1
61,1.8034,45.3844,0
62,1.8288,233.02,0
61,1.778,233.02,1
61,1.6764,15.704,1
57,1.5367,89.57,1
63,1.7526,89.57,0
60,1.9304,161.18,0
60,1.7018,161.18,1
65,1.524,9.696,1
64,1.9558,150.603,0
64,1.5875,150.603,1
65,1.6002,31.731,1
60,1.5367,7.14,1
61,1.7018,38.0,0
44,1.7018,38.0,1
62,1.6764,10.484,0
60,,10.484,1
57,1.7526,150.25,1
64,1.9558,100.0,0
65,1.651,34.228,0
64,1.8034,22.51348,0
60,1.651,198.36,1
61,1.6764,198.36,0
65,1.6002,12.228,0
61,1.5748,77.45,1
63,1.8288,128.835,0
50,1.7272,128.835,1
58,1.651,103.8,1
66,1.8542,103.8,0
63,1.8034,82.00144,0
64,1.6637,82.00144,1
63,1.8288,12.0,0
62,1.6764,26.7,1
59,1.8288,120.0,0
65,1.7018,120.0,1
60,1.5748,34.5,1
55,1.778,34.5,0
64,1.778,35.84,1
66,1.8034,35.84,0
61,1.8542,82.208,0
52,1.5748,82.208,1
49,1.651,62.12,1
62,1.6002,80.0,1
62,1.905,80.0,0
61,1.7272,61.0,0
57,1.7272,61.0,1
64,1.651,0.5,1
63,1.4478,130.60304,1
62,1.6256,130.60304,0
61,1.7272,66.4,1
62,1.7018,66.4,0
64,1.7272,207.02,0
63,1.6002,207.02,1
54,1.524,61.504,1
66,1.6256,105.804,0
62,1.6256,43.809,1
61,1.778,133.2201456,0
61,1.6256,133.2201456,1
63,1.524,14.675,1
68,1.6764,14.675,0
58,1.5748,150.06,1
60,1.8034,150.06,0
61,1.7272,40.048,0
65,1.524,13.5,1
62,1.6764,150.3561669,1
64,1.651,8.4,0
55,1.524,8.4,1
65,1.5494,44.72536,1
65,1.6256,44.72536,0
62,1.651,19.2636,0
56,1.8796,32.0,0
57,1.6002,175.56,1
61,1.778,175.56,0
65,1.8415,63.8,0
59,1.651,63.8,1
64,1.6764,50.36432928,0
65,1.4986,50.36432928,1
63,1.6891,154.748,1
54,1.8034,154.748,0
60,1.9304,4.496,0
57,1.778,4.496,1
61,1.5494,90.132,1
48,1.7018,90.132,0
62,1.6764,60.0,1
65,1.778,18.16,0
63,1.778,41.16,0
67,1.651,41.16,1
66,1.7018,13.2,0
55,1.5748,13.2,1
62,1.6764,80.6,0
55,1.6256,80.6,1
64,1.6256,46.0,1
66,1.8542,178.8,0
64,1.6256,26.2,1
57,1.6002,19.0,1
63,1.7526,19.0,0
59,1.6256,16.8,1
64,1.6256,16.8,0
62,1.4986,24.1,1
60,1.651,24.1,0
66,1.6256,18.48,0
64,1.524,18.48,1
58,1.7272,197.0,1
60,1.8034,197.0,0
63,1.6002,53.57085527,1
73,1.7018,53.57085527,0
64,1.524,40.988,1
66,1.7526,40.988,0
59,1.6383,52.4,1
60,1.8034,52.4,0
64,1.8288,14.484,0
64,1.6256,14.484,1
63,1.6256,110.35,1
63,1.778,110.35,0
63,1.4478,28.272,1
64,1.905,28.272,0
61,1.6764,141.016,1
52,1.8796,141.016,0
60,1.524,14.568,1
62,1.7526,94.412,0
57,1.5494,44.0,1
60,1.6256,44.0,0
66,1.5748,61.659,0
53,1.6256,61.659,1
